brand,carName,carImg,saleVolume,price,manufacturer,rank,carModel,energyType,marketTime,insure
本田,雅阁 PHEV,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/22cc55c748b24c929e94f9ab5fe5b4f2~tplv-resize:640:0.png,750,"[19.58, 22.88]",广汽本田,351,中型车,插电式混合动力,2024.01,3年或10万公里
江淮瑞风,瑞风M3,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/75413675bb584b12b0c69d89817e5619~tplv-resize:640:0.png,748,"[6.48, 12.69]",江汽集团,352,紧凑型MPV,汽油,2024.11,3年或10万公里
标致,标致408,https://p9-dcd.byteimg.com/img/motor-mis-img/e734863947662cd987a9be96b479f828~tplv-resize:640:0.png,744,"[8.07, 9.67]",东风标致,353,紧凑型车,汽油,2024.03,5年或15万公里
凯迪拉克,凯迪拉克XT4,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/0a4bbf84f21a4ef991576b8619a433a1~tplv-resize:640:0.png,726,"[17.97, 21.57]",上汽通用凯迪拉克,354,紧凑型SUV,48V轻混系统,2023.05,3年不限公里
林肯,冒险家,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/ca080a5ebc71424c9cfa4054f7c00023~tplv-resize:640:0.png,724,"[19.58, 29.58]",长安林肯,355,紧凑型SUV,汽油,2024.03,5年或14万公里
本田,飞度,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/b5c8d75fc81441138fe8368f946c97b1~tplv-resize:640:0.png,723,"[7.48, 9.68]",广汽本田,356,小型车,汽油,2024.03,3年或10万公里
别克,世纪,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/3757e3369f4c424bb024cbdd0b33837e~tplv-resize:640:0.png,719,"[46.19, 68.99]",上汽通用别克,357,中大型MPV,48V轻混系统,2024.11,3年或10万公里
宝骏,云朵,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/f7956c20545c4c87ba29f4b30e6caaf9~tplv-resize:640:0.png,717,"[9.38, 11.58]",上汽通用五菱,358,紧凑型车,纯电动,2023.08,3年或10万公里
腾势,腾势Z9GT EV,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/62b565f2acf74027a349641959c9109c~tplv-resize:640:0.png,711,"[35.48, 38.48]",腾势汽车,359,中大型车,纯电动,2024.09,6年或15万公里
捷豹,捷豹XEL,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/738f5783073047c080a6da837c236b97~tplv-resize:640:0.png,710,"[19.98, 21.08]",奇瑞捷豹路虎,360,中型车,汽油,2023.10,3年或10万公里
启辰,启辰D60 EV,https://p3-dcd.byteimg.com/img/motor-mis-img/9defc15eb235673157d66da8cbba5273~tplv-resize:640:0.png,684,"[11.98, 12.78]",东风日产,361,紧凑型车,纯电动,2022.10,3年或12万公里
捷豹,捷豹XFL,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/ff4471d5fe15485abe12491dc23c2c78~tplv-resize:640:0.png,680,"[28.08, 31.18]",奇瑞捷豹路虎,362,中大型车,汽油,2024.02,3年或10万公里
本田,本田UR-V,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/f475084cc3e44000a686ed8f7a955963~tplv-resize:640:0.png,677,"[17.68, 25.98]",东风本田,363,中型SUV,汽油,2023.06,3年或10万公里
荣威,荣威D7 EV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/279198c170654088bb304d89cfc3d72f~tplv-resize:640:0.png,667,"[12.98, 18.08]",上汽集团,364,中型车,纯电动,2024.11,6年或15万公里
北京,北京BJ60,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/0087942025b04295b04efa7c84472d8b~tplv-resize:640:0.png,654,"[20.98, 25.58]",北京汽车,365,中大型SUV,48V轻混系统,2023.09,5年或15万公里
极石汽车,极石01,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/e67441b6c5234d90aba5de4e0f2565cc~tplv-resize:640:0.png,650,"[29.99, 34.99]",北京汽车制造厂,366,中大型SUV,增程式,2024.08,5年或10万公里
长安欧尚,长安欧尚Z6 iDD新能源,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/9d2a56308a184ed89115a0b35d840d2e~tplv-resize:640:0.png,649,"[12.58, 14.58]",长安汽车,367,紧凑型SUV,插电式混合动力,2023.06,3年或12万公里
哈弗,哈弗H5,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/fe308dc65e0c4b218cd26a55fc3b8728~tplv-resize:640:0.png,647,"[11.78, 15.28]",长城汽车,368,大型SUV,汽油,2024.03,3年或10万公里
领克,领克09 EM-P,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/f29a0b794aff4900a5d45b49a9a667e3~tplv-resize:640:0.png,642,"[27.48, 32.99]",领克,369,中大型SUV,插电式混合动力,2024.01,5年或10万公里
广汽传祺,传祺ES9 PHEV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/da5b16db509a49dbb1531f0bb7f3708b~tplv-resize:640:0.png,631,"[22.98, 26.98]",广汽传祺,370,中大型SUV,插电式混合动力,2024.06,5年或15万公里
宝骏,悦也,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/89571c98d16249bfa17a9e614ecedea0~tplv-resize:640:0.png,628,"[7.98, 9.08]",上汽通用五菱,371,小型SUV,纯电动,2024.04,3年或10万公里
长安,长安UNI-V 智电iDD,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/2795607979c740fa8e2e985fb2dc1a88~tplv-resize:640:0.png,625,"[10.79, 11.99]",长安汽车,372,紧凑型车,插电式混合动力,2024.04,3年或12万公里
比亚迪,唐EV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/9abfa6f1b282478ea183bb335db62127~tplv-resize:640:0.png,620,"[21.98, 26.98]",比亚迪,373,中型SUV,纯电动,2024.04,6年或15万公里
宝骏,宝骏云海PHEV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/3f8e93182cba4fdc865c174b20ae0999~tplv-resize:640:0.png,618,"[10.98, 12.38]",上汽通用五菱,374,紧凑型SUV,插电式混合动力,2024.09,6年或15万公里
宝马,宝马i5,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/9a9c290fd784419d9ad02df950aee922~tplv-resize:640:0.png,614,"[31.99, 41.99]",华晨宝马,375,中大型车,纯电动,2024.11,3年或10万公里
凯翼,炫界,https://p9-dcd.byteimg.com/img/motor-mis-img/2666dff05b9d5813ff3dcfff49862beb~tplv-resize:640:0.png,606,"[6.39, 9.49]",凯翼汽车,376,小型SUV,汽油,2024.11,3年或10万公里
荣威,荣威i6 MAX EV,https://p3-dcd.byteimg.com/img/motor-mis-img/4a62b4c1ac07ae8e723dc417a5f06360~tplv-resize:640:0.png,604,"[15.28, 18.18]",上汽集团,377,紧凑型车,纯电动,2022.04,3年或10万公里
荣威,荣威D5X DMH,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/5f76e3a9f0684a529d8a128efb9bb365~tplv-resize:640:0.png,600,"[11.98, 13.68]",上汽集团,378,紧凑型SUV,插电式混合动力,2024.05,6年或15万公里
马自达,马自达CX-50行也,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/c72505bf55764e22bd2930275a9c56f9~tplv-resize:640:0.png,592,"[14.48, 22.48]",长安马自达,379,紧凑型SUV,汽油,2024.03,3年或10万公里
名爵,MG ES5,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/55fa728d5fb94bd395db6a5bbf6241d6~tplv-resize:640:0.png,589,"[10.39, 13.39]",上汽集团,380,紧凑型SUV,纯电动,2024.11,3年或10万公里
奥迪,奥迪Q5L Sportback,https://p3-dcd.byteimg.com/img/motor-mis-img/2cc4f8515f1b80e13dab5fa1e84196f9~tplv-resize:640:0.png,587,"[28.5, 32.3]",一汽奥迪,381,中型SUV,汽油,2023.10,3年或10万公里
奔腾,奔腾NAT,https://p3-dcd.byteimg.com/img/motor-mis-img/86e59b68321279091b353bb89ec0d411~tplv-resize:640:0.png,579,"[12.98, 16.38]",一汽奔腾,382,紧凑型MPV,纯电动,2024.12,3年或30万公里
路虎,揽胜极光,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/555bcdb28729493abfaa1e8642db7dbb~tplv-resize:640:0.png,578,"[25.6, 30.86]",奇瑞捷豹路虎,383,中型SUV,48V轻混系统,2024.04,3年或10万公里
蔚来,蔚来ES8,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/a27d3d32a23e4c5e881c740eb733bd17~tplv-resize:640:0.png,572,"[49.8, 59.8]",蔚来,384,中大型SUV,纯电动,2024.02,3年或12万公里
极氪,ZEEKR MIX,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/c10237011403464c8c5a14efd8a6a72b~tplv-resize:640:0.png,549,"[27.99, 29.99]",极氪,385,中型MPV,纯电动,2024.10,4年或10万公里
岚图,岚图梦想家 EV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/0099601a4f4149e6b2fb78eb06626829~tplv-resize:640:0.png,541,"[33.99, 46.99]",岚图汽车,386,中大型MPV,纯电动,2024.09,5年或10万公里
本田,缤智,https://p3-dcd.byteimg.com/img/motor-mis-img/8667f54bc5d28b9ee06bf37dc60cc85f~tplv-resize:640:0.png,534,"[9.49, 11.49]",广汽本田,387,小型SUV,汽油,2024.09,3年或10万公里
思皓,思皓花仙子,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/7a7c73fd87fe459f9f75a1ebdcf7c74a~tplv-resize:640:0.png,527,"[5.99, 7.49]",江汽集团,388,微型车,纯电动,2022.11,3年或12万公里
小鹏汽车,小鹏P7,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/008ce8adb1ad4b24acfb8fade865172a~tplv-resize:640:0.png,510,"[19.39, 27.49]",小鹏汽车,389,中型车,纯电动,2023.11,5年或12万公里
路虎,发现运动版,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/42df37a2a1d24acdb11be0f719bd8502~tplv-resize:640:0.png,506,"[26, 26.8]",奇瑞捷豹路虎,390,中型SUV,48V轻混系统,2024.07,3年或10万公里
东风风行,风行S50 EV,https://p3-dcd.byteimg.com/img/motor-mis-img/7dc51c86c5c6d2541cadc95dcf4aa5d0~tplv-resize:640:0.png,499,"[14.99, 16.69]",东风风行,391,紧凑型车,纯电动,2023.08,8年或16万公里
红旗,红旗EH7,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/7bb0ae74e8db4b5994b964e9329f9a08~tplv-resize:640:0.png,498,"[18.18, 26.18]",一汽红旗,392,中大型车,纯电动,2024.08,4年或10万公里
北京汽车,北京X7,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/67658ecc813347a7ac755fe72b5123ad~tplv-resize:640:0.png,475,"[9.49, 11.49]",北京汽车,393,紧凑型SUV,汽油,2024.03,5年或10万公里
比亚迪,护卫舰07,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/2913aee83b70474581c53128d4140b91~tplv-resize:640:0.png,466,"[16.98, 25.98]",比亚迪,394,中型SUV,插电式混合动力,2024.03,6年或15万公里
奇瑞新能源,艾瑞泽e,https://p3-dcd.byteimg.com/img/motor-mis-img/801fac00fa4a0818fc25e1fc20372dda~tplv-resize:640:0.png,458,"[15.28, 15.78]",奇瑞新能源,395,紧凑型车,纯电动,2023.08,1年或10万公里
启辰,启辰大V DD-i超混动,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/9d1e245dc33446edb0cd4bd7bd7ae3c0~tplv-resize:640:0.png,452,"[10.39, 13.49]",东风日产,396,紧凑型SUV,插电式混合动力,2023.07,6年或15万公里
斯柯达,柯米克GT,https://p3-dcd.byteimg.com/img/motor-mis-img/b107ac26e249c23a271698a4c770fb62~tplv-resize:640:0.png,451,"[8.99, 8.99]",上汽大众斯柯达,397,小型SUV,汽油,2024.09,3年或10万公里
红旗,红旗H9,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/61e688fa3f8d43c0a0737e8a40789591~tplv-resize:640:0.png,448,"[25.98, 81]",一汽红旗,398,中大型车,48V轻混系统,2024.04,4年或10万公里
红旗,红旗HQ9 PHEV,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/c97f39fcbb28433aad656ad98ff3d6c8~tplv-resize:640:0.png,441,"[33.88, 51.88]",一汽红旗,399,中大型MPV,插电式混合动力,2024.04,4年或10万公里
奔驰,奔驰GLA,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/e7b3c594dd59465fa7a66c057a5901ed~tplv-resize:640:0.png,440,"[29.99, 34.69]",北京奔驰,400,紧凑型SUV,48V轻混系统,2024.07,3年不限公里
沃尔沃,沃尔沃XC40,https://p3-dcd.byteimg.com/img/motor-mis-img/6a1caf1b4b697cab56088b3ebb92180c~tplv-resize:640:0.png,431,"[18.5, 26.5]",沃尔沃亚太,401,紧凑型SUV,48V轻混系统,2024.09,3年不限公里
睿蓝汽车,睿蓝7,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/34076f95094b48af8c6835540dd8227d~tplv-resize:640:0.png,426,"[11.57, 17.17]",睿蓝汽车,402,紧凑型SUV,纯电动,2024.10,6年或15万公里
凯迪拉克,凯迪拉克XT6,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/8c4191721fc3452e84f8e19595c9462f~tplv-resize:640:0.png,417,"[31.27, 42.97]",上汽通用凯迪拉克,403,中大型SUV,48V轻混系统,2024.11,3年不限公里
大众,Polo,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/a6ee19f8cb8b4ad8bab7f2b3cb0e4fa1~tplv-resize:640:0.png,413,"[7.59, 10.99]",上汽大众,404,小型车,汽油,2023.05,3年或10万公里
蔚来,蔚来ET7,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/044f2a2afda542c68162110525721908~tplv-resize:640:0.png,411,"[42.8, 51.6]",蔚来,405,中大型车,纯电动,2024.04,3年或12万公里
现代,胜达,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/85040ec8dfb4469a89453da00be8a76a~tplv-resize:640:0.png,405,"[19.08, 26.38]",北京现代,406,中型SUV,汽油,2024.08,可选：3年或15万公里/5年或10万公里/7年或7万公里
马自达,马自达CX-30,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/d266c935398141da87d4cdcd0a25d7fe~tplv-resize:640:0.png,402,"[9.99, 19.99]",长安马自达,407,小型SUV,汽油,2024.07,3年或10万公里
LEVC翼真汽车,翼真L380,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/9c751691031c4913acc0f2bed915dba9~tplv-resize:640:0.png,401,"[37.99, 47.99]",LEVC,408,中大型MPV,纯电动,2024.06,5年或15万公里
大众,帕萨特PHEV,https://p9-dcd.byteimg.com/img/motor-mis-img/1304ba480eb5fec1b5059baef1a8762d~tplv-resize:640:0.png,394,"[20.82, 21.71]",上汽大众,409,中型车,插电式混合动力,2022.09,3年或10万公里
雪佛兰,探界者,https://p3-dcd.byteimg.com/img/motor-mis-img/d0cade284d533a6e482e19d58e728e01~tplv-resize:640:0.png,389,"[11.09, 15.59]",上汽通用雪佛兰,410,中型SUV,汽油,2023.05,3年或10万公里
长安启源,长安启源E07,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/a0212634414e45f59deaa96ce4ee4977~tplv-resize:640:0.png,388,"[19.99, 31.99]",长安启源,411,中大型SUV,增程式,2024.10,3年或12万公里
大众,探岳X,https://p3-dcd.byteimg.com/img/motor-mis-img/2354614b33fc510dcae00876a4a23d77~tplv-resize:640:0.png,386,"[16.29, 19.29]",一汽-大众,412,中型SUV,汽油,2023.03,3年或10万公里
奥迪,奥迪Q2L,https://p3-dcd.byteimg.com/img/motor-mis-img/0e16b77226dca6112ea3d2b8e2e7d9d5~tplv-resize:640:0.png,384,"[13.9, 16.3]",一汽奥迪,413,小型SUV,汽油,2023.08,3年或10万公里
启辰,启辰大V,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/70ada3c249cf4fd69983d811b1e04a39~tplv-resize:640:0.png,375,"[8.98, 11.88]",东风日产,414,紧凑型SUV,汽油,2023.09,3年或10万公里
起亚,智跑,https://p3-dcd.byteimg.com/img/motor-mis-img/93ee7cb27ef156bcbacc11dc008960e1~tplv-resize:640:0.png,369,"[10.98, 12.78]",起亚,415,紧凑型SUV,汽油,2021.07,5年或10万公里
五菱汽车,五菱征程,https://p3-dcd.byteimg.com/img/motor-mis-img/14a5f4d31b2390bbe29d1e2ed5c86725~tplv-resize:640:0.png,364,"[6.98, 9.08]",上汽通用五菱,416,中大型MPV,汽油,2022.09,3年或6万公里
雪佛兰,探界者Plus,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/c72150584c9144fb94b1eaa81df2b464~tplv-resize:640:0.png,355,"[14.99, 17.99]",上汽通用雪佛兰,417,中型SUV,插电式混合动力,2024.04,3年或10万公里
创维汽车,创维EV6,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/ad946cfb7300451192fd711f0af4ded0~tplv-resize:640:0.png,354,"[13.98, 32.98]",创维汽车,418,中型SUV,纯电动,2024.12,5年或15万公里
比亚迪,秦EV,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/ac93e7cc8077494d9d2661b460489444~tplv-resize:640:0.png,354,"[8.98, 16.88]",比亚迪,419,紧凑型车,纯电动,2024.07,6年或60万公里
上汽大通MAXUS,大通G10,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/9cb8a3e47412485ab01e1ea06ab6af34~tplv-resize:640:0.png,350,"[10.5, 18.48]",上汽大通,420,中大型MPV,汽油,2024.08,3年或6万公里
标致,标致4008,https://p3-dcd.byteimg.com/img/motor-mis-img/736419b6347a430fa6ef5941234c9513~tplv-resize:640:0.png,349,"[12.97, 13.97]",东风标致,421,紧凑型SUV,汽油,2024.07,3年或10万公里
奔驰,奔驰EQE SUV,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/e2768cd290e9464394d62059c6f7e2a0~tplv-resize:640:0.png,348,"[33.6, 48.06]",北京奔驰,422,中大型SUV,纯电动,2024.04,3年不限公里
本田,e:NP2 极湃2,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/ee70fe92147b48e0b0dadf6640efa893~tplv-resize:640:0.png,345,"[14.98, 14.98]",广汽本田,423,紧凑型SUV,纯电动,2024.04,3年或12万公里
腾势,腾势N7,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/64c39c89935142829cfe0ca295dc9538~tplv-resize:640:0.png,345,"[23.68, 32.68]",腾势汽车,424,中型SUV,纯电动,2024.04,6年或15万公里
上汽大通MAXUS,大家7超混,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/c20bcc04c2e143a4a51c2d2ddda8831a~tplv-resize:640:0.png,344,"[18.49, 23.99]",上汽大通,425,中型MPV,插电式混合动力,2024.06,3年或10万公里
东风风行,风行星海V9,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/fe4bf78eb9a443228981a116995fb7b6~tplv-resize:640:0.png,337,"[19.99, 27.99]",东风风行,426,中大型MPV,插电式混合动力,2024.06,8年或16万公里
丰田,凌尚,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/f15180c190324d66b0dfaab36fa6533f~tplv-resize:640:0.png,332,"[9.98, 12.98]",广汽丰田,427,紧凑型车,汽油,2024.07,3年或10万公里
沃尔沃,沃尔沃S90 PHEV,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/fb3125521f0f4b9bb5166a48cd9a5557~tplv-resize:640:0.png,331,"[37.99, 46.89]",沃尔沃亚太,428,中大型车,插电式混合动力,2024.10,3年不限公里
智界,智界S7,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/ddc4cbbe4f514dd4bc5417ee6fcc0ceb~tplv-resize:640:0.png,315,"[22.98, 34.98]",奇瑞汽车,429,中大型车,纯电动,2024.11,4年或10万公里
福特,领裕,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/af5d7d24a04348fa954883a25310b018~tplv-resize:640:0.png,309,"[15.38, 20.18]",江铃福特,430,中大型SUV,汽油,2023.02,3年或10万公里
吉利汽车,嘉际,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/e3a74384c2814a4396c8f248855bcaf3~tplv-resize:640:0.png,309,"[10.67, 14.28]",吉利汽车,431,紧凑型MPV,汽油,2024.07,4年或10万公里
沃尔沃,沃尔沃EX30,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/ce64263c7edf4e56bcfb02f4c5093097~tplv-resize:640:0.png,306,"[20.08, 25.58]",沃尔沃亚太,432,小型SUV,纯电动,2024.05,3年不限公里
腾势,腾势D9 EV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/7751ba552d384a5aa57d20cc58876b29~tplv-resize:640:0.png,305,"[34.48, 46.48]",腾势汽车,433,中大型MPV,纯电动,2024.12,6年或15万公里
smart,smart精灵#5,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/eab5854037994cd3909a7953e29a2590~tplv-resize:640:0.png,300,"[22.99, 36.8]",smart,434,中型SUV,纯电动,2024.10,4年或15万公里
奥迪,奥迪Q6,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/70d75609d002435288ede2ed9149f248~tplv-resize:640:0.png,300,"[37.16, 50.16]",上汽奥迪,435,中大型SUV,汽油,2024.01,3年或10万公里
丰田,广汽丰田铂智4X,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/b59525fd161242ae8e3e368d5fc10c67~tplv-resize:640:0.png,297,"[15.98, 22.88]",广汽丰田,436,中型SUV,纯电动,2024.11,3年或10万公里
凯迪拉克,凯迪拉克CT6,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/1effd18860ed46a9873ed3b7e2552f7b~tplv-resize:640:0.png,297,"[30.47, 41.47]",上汽通用凯迪拉克,437,中大型车,汽油,2023.05,3年不限公里
奔腾,奔腾T90,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/2ab4b33027204ae3bde8449164d0a9d8~tplv-resize:640:0.png,291,"[9.88, 13.98]",一汽奔腾,438,紧凑型SUV,汽油,2024.09,3年或10万公里
奔驰,奔驰EQE,https://p3-dcd.byteimg.com/img/motor-mis-img/4ea57237b66d26a84ae6dcc9adc0af6f~tplv-resize:640:0.png,285,"[27.8, 47.7]",北京奔驰,439,中大型车,纯电动,2024.11,3年不限公里
长安,锐程PLUS,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/6de734d6685c494daee1c10272206263~tplv-resize:640:0.png,279,"[7.89, 10.19]",长安汽车,440,紧凑型车,汽油,2024.05,3年或10万公里
本田,ZR-V 致在,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/d59738a62f53451bbcf05a4bc6bd907c~tplv-resize:640:0.png,279,"[12.99, 19.89]",广汽本田,441,紧凑型SUV,汽油,2023.02,3年或10万公里
长安,长安UNI-T,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/09a8092ecee34808ae45128f9d2adb1e~tplv-resize:640:0.png,279,"[9.99, 12.99]",长安汽车,442,紧凑型SUV,汽油,2023.07,3年或10万公里
仰望,仰望U8,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/6ab6732babb34e30b5e63c41a3eb5b08~tplv-resize:640:0.png,278,"[109.8, 109.8]",仰望,443,大型SUV,增程式,2024.04,6年或15万公里
凌宝汽车,凌宝Uni,https://p3-dcd.byteimg.com/img/motor-mis-img/f0549e706e22b4bef069b9e470c55ff3~tplv-resize:640:0.png,273,"[2.98, 3.98]",吉麦新能源,444,微型车,纯电动,2024.12,3年或10万公里
东风风神,皓极,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/ee29584a0d5a40938e8dbbefc9f3c73f~tplv-resize:640:0.png,271,"[10.99, 14.69]",东风乘用车,445,紧凑型SUV,汽油,2024.11,3年或10万公里
本田,皓影 PHEV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/fede19012b59405dbaf2cb12c3700cc0~tplv-resize:640:0.png,269,"[19.59, 23.99]",广汽本田,446,紧凑型SUV,插电式混合动力,2024.10,3年或10万公里
岚图,岚图追光 PHEV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/f403f07775ae4a8f8f23694d07236baa~tplv-resize:640:0.png,268,"[24.28, 26.78]",岚图汽车,447,中大型车,插电式混合动力,2023.12,5年或10万公里
红旗,红旗HS7,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/d88db156ed514c43a111d5f57a4e797d~tplv-resize:640:0.png,263,"[20.08, 28.08]",一汽红旗,448,中大型SUV,48V轻混系统,2024.08,4年或10万公里
雪铁龙,天逸 C5 AIRCROSS,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/c93b0bba962f40328e628f302b03c6d6~tplv-resize:640:0.png,263,"[13.27, 17.77]",东风雪铁龙,449,紧凑型SUV,汽油,2024.07,5年或15万公里
东风风光,风光380,https://p9-dcd.byteimg.com/img/motor-mis-img/e87c65ae4c1e522f6a6e6c7eb2ed110d~tplv-resize:640:0.png,261,"[5.28, 6.08]",东风小康,450,微面,汽油,2022.06,3年或6万公里
哪吒汽车,哪吒AYA,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/181eb1cb372d46b292dc0c4da1a252a3~tplv-resize:640:0.png,259,"[6.58, 8.08]",合众汽车,451,小型SUV,纯电动,2023.08,3年或12万公里
本田,凌派,https://p3-dcd.byteimg.com/img/motor-mis-img/0177f23b0d8ce46f98fdd1a0c442f875~tplv-resize:640:0.png,259,"[8.18, 13.98]",广汽本田,452,紧凑型车,汽油,2023.05,3年或10万公里
北京汽车,魔方,https://p3-dcd.byteimg.com/img/motor-mis-img/6484b5e44861629ef049ac3c1ce3635b~tplv-resize:640:0.png,258,"[8.49, 11.69]",北京汽车,453,紧凑型SUV,汽油,2024.03,5年或10万公里
东风富康,e爱丽舍,https://p3-dcd.byteimg.com/img/motor-mis-img/9ceefa4a99be7a2c74240137c1d04568~tplv-resize:640:0.png,258,"[12.98, 13.98]",神龙汽车,454,紧凑型车,纯电动,2021.03,3年或12万公里
林肯,飞行家,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/0103d63d86aa4579be5950db34e660f4~tplv-resize:640:0.png,258,"[44.08, 70.38]",长安林肯,455,中大型SUV,汽油,2024.08,5年或14万公里
SWM斯威汽车,斯威大虎,https://p3-dcd.byteimg.com/img/motor-mis-img/58e560b3d39624fd34bf2c2fd9d0135f~tplv-resize:640:0.png,256,"[5.99, 7.89]",SWM斯威汽车,456,中型SUV,汽油,2022.08,3年或6万公里
坦克,坦克500,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/7e1123bc34a04252baefc8fcd07a0323~tplv-resize:640:0.png,245,"[33.5, 39.5]",长城汽车,457,中大型SUV,48V轻混系统,2023.03,5年或15万公里
起亚,起亚EV5,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/8c0e92457a3c418d96d170d35af6afd6~tplv-resize:640:0.png,241,"[14.28, 25.58]",起亚,458,紧凑型SUV,纯电动,2024.11,5年或10万公里
阿维塔,阿维塔 11,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/09c572c1883b4893b193f7578f73932e~tplv-resize:640:0.png,238,"[27.99, 42.99]",阿维塔科技,459,中大型SUV,增程式,2024.12,5年或12万公里
创维汽车,创维HT-i,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/1f797a0102ab4d71ad0d47e960463d35~tplv-resize:640:0.png,228,"[12.58, 31.68]",创维汽车,460,中型SUV,插电式混合动力,2024.12,5年或15万公里
